frame,bbox,face_id,detect_conf,track_conf,sex_decfunc,age_decfunc,sex_label,age_label,sex_decfunc_avg,age_decfunc_avg,sex_label_avg,age_label_avg
20,"(554, 195, 596, 238)",0,0.9995675086975098,16.44065432173731,2.5182886,5.4003816,m,49.00381565093994,2.4473152,4.6378226,m,41.3782262802124
20,"(527, 333, 602, 408)",1,0.9999046325683594,17.69990924902868,4.760145,3.2512507,m,27.512507438659668,6.2385445,3.0944304,m,25.94430446624756
21,"(551, 195, 594, 238)",0,,16.99008514293611,1.4253051,5.1242,m,46.24199867248535,2.4473152,4.6378226,m,41.3782262802124
21,"(521, 332, 596, 406)",1,,14.592478851831368,6.0298767,3.075694,m,25.756940841674805,6.2385445,3.0944304,m,25.94430446624756
22,"(552, 194, 596, 237)",0,0.9999203085899353,13.862596737204955,0.36506724,4.385779,m,38.857789039611816,2.4473152,4.6378226,m,41.3782262802124
22,"(520, 335, 591, 407)",1,0.9999915957450867,19.703872715903085,5.7151985,3.2287126,m,27.28712558746338,6.2385445,3.0944304,m,25.94430446624756
23,"(552, 194, 595, 237)",0,,17.558394185044254,2.288693,4.6038256,m,41.03825569152832,2.4473152,4.6378226,m,41.3782262802124
23,"(514, 333, 585, 405)",1,,16.702879650865587,7.925085,3.3513176,m,28.513176441192627,6.2385445,3.0944304,m,25.94430446624756
24,"(552, 194, 597, 239)",0,0.9998047351837158,12.829498593979341,2.0431533,4.0986547,m,35.98654747009277,2.4473152,4.6378226,m,41.3782262802124
24,"(510, 333, 578, 401)",1,0.9864454865455627,13.186763570628395,8.378251,3.3835378,m,28.83537769317627,6.2385445,3.0944304,m,25.94430446624756
25,"(552, 194, 597, 239)",0,,23.43313482142732,1.3460404,4.2019763,m,37.01976299285889,2.4473152,4.6378226,m,41.3782262802124
25,"(505, 333, 573, 400)",1,,20.968600750901707,7.8461046,3.3769112,m,28.76911163330078,6.2385445,3.0944304,m,25.94430446624756
26,"(552, 194, 597, 239)",0,0.9998453259468079,19.23414204616581,1.8793073,4.3238344,m,38.23834419250488,2.4473152,4.6378226,m,41.3782262802124
26,"(500, 331, 570, 401)",1,0.9999622702598572,17.938963926536125,5.5548544,3.2181401,m,27.181401252746582,6.2385445,3.0944304,m,25.94430446624756
27,"(552, 194, 597, 239)",0,,24.34237592013595,2.3501449,3.834959,m,33.34959030151367,2.4473152,4.6378226,m,41.3782262802124
27,"(495, 329, 566, 401)",1,,21.50735632038347,6.945072,3.1919334,m,26.919333934783936,6.2385445,3.0944304,m,25.94430446624756
28,"(552, 194, 597, 239)",0,0.9998251795768738,21.679694871308403,0.80059445,3.929916,m,34.29915904998779,2.4473152,4.6378226,m,41.3782262802124
28,"(493, 331, 562, 400)",1,0.9999685287475586,18.6972382627104,6.876445,3.2721586,m,27.721586227416992,6.2385445,3.0944304,m,25.94430446624756
29,"(552, 194, 597, 239)",0,,23.75464156181819,1.5276785,4.002735,m,35.02735137939453,2.4473152,4.6378226,m,41.3782262802124
29,"(490, 332, 559, 401)",1,,22.850195851593988,6.596466,3.2543983,m,27.543983459472656,6.2385445,3.0944304,m,25.94430446624756
30,"(552, 194, 597, 239)",0,0.999817967414856,24.024174609589647,4.183305,4.909638,m,44.09637928009033,2.4473152,4.6378226,m,41.3782262802124
30,"(489, 333, 558, 402)",1,0.9999853372573853,22.432845867073937,5.914774,3.3562078,m,28.56207847595215,6.2385445,3.0944304,m,25.94430446624756
31,"(551, 194, 596, 238)",0,,18.118016015643846,1.9995558,5.255308,m,47.55308151245117,2.4473152,4.6378226,m,41.3782262802124
31,"(487, 335, 556, 404)",1,,22.92884735619997,6.171275,3.3598645,m,28.598644733428955,6.2385445,3.0944304,m,25.94430446624756
32,"(552, 194, 597, 239)",0,0.9998396039009094,23.481425315388513,1.4325484,4.6866326,m,41.866326332092285,2.4473152,4.6378226,m,41.3782262802124
32,"(487, 336, 556, 405)",1,0.9999784827232361,18.638877054008194,6.274106,3.1019888,m,26.019887924194336,6.2385445,3.0944304,m,25.94430446624756
33,"(552, 194, 597, 239)",0,,24.197963486707287,1.4919531,4.761984,m,42.61983871459961,2.4473152,4.6378226,m,41.3782262802124
33,"(486, 339, 555, 408)",1,,18.668695996991353,6.0017757,3.3026602,m,28.026602268218994,6.2385445,3.0944304,m,25.94430446624756
34,"(552, 194, 597, 238)",0,0.9998664855957031,21.559072586781806,2.063914,5.074212,m,45.74212074279785,2.4473152,4.6378226,m,41.3782262802124
34,"(487, 337, 559, 409)",1,0.9999803304672241,18.11753448944896,7.5981865,3.226026,m,27.260260581970215,6.2385445,3.0944304,m,25.94430446624756
35,"(552, 194, 597, 238)",0,,25.58069133020886,2.341688,4.962977,m,44.62976932525635,2.4473152,4.6378226,m,41.3782262802124
35,"(489, 339, 561, 411)",1,,22.85498635349225,7.3453646,3.1886973,m,26.88697338104248,6.2385445,3.0944304,m,25.94430446624756
36,"(552, 194, 597, 239)",0,0.9998387098312378,17.124723804214142,4.1344004,4.175245,m,36.752448081970215,2.4473152,4.6378226,m,41.3782262802124
36,"(494, 343, 562, 412)",1,0.9999091625213623,14.98365862066172,8.324075,3.1774204,m,26.774203777313232,6.2385445,3.0944304,m,25.94430446624756
36,"(658, 193, 698, 233)",3,0.9949411749839783,,2.5266907,3.5063775,m,30.063774585723877,2.9267724,3.519961,m,30.1996111869812
37,"(552, 194, 597, 239)",0,,23.4955481659151,1.1788511,3.847957,m,33.47956895828247,2.4473152,4.6378226,m,41.3782262802124
37,"(492, 344, 562, 414)",1,,17.661384570837583,7.8778725,3.2300773,m,27.300772666931152,6.2385445,3.0944304,m,25.94430446624756
37,"(659, 192, 700, 234)",3,,18.9830530652962,5.8271513,4.099086,m,35.99085807800293,2.9267724,3.519961,m,30.1996111869812
38,"(552, 195, 596, 239)",0,0.9996772408485413,15.458846572361923,-0.05999291,4.1663685,f,36.6636848449707,2.4473152,4.6378226,m,41.3782262802124
38,"(494, 345, 564, 415)",1,0.9999696612358093,15.67553594972178,7.664508,3.238462,m,27.38461971282959,6.2385445,3.0944304,m,25.94430446624756
38,"(660, 192, 698, 231)",3,0.9823430180549622,17.515317767418257,3.9211614,3.5825396,m,30.825395584106445,2.9267724,3.519961,m,30.1996111869812
39,"(554, 196, 598, 239)",0,,16.09600283958055,1.9775169,3.7967415,m,32.96741485595703,2.4473152,4.6378226,m,41.3782262802124
39,"(495, 348, 565, 418)",1,,20.93533295532708,6.2753487,3.238857,m,27.388570308685303,6.2385445,3.0944304,m,25.94430446624756
39,"(660, 192, 699, 231)",3,,21.19278871672056,2.6716578,3.5342882,m,30.342881679534912,2.9267724,3.519961,m,30.1996111869812
40,"(554, 195, 595, 237)",0,0.999737560749054,16.209249572075063,2.187243,5.6166444,m,51.166443824768066,2.4473152,4.6378226,m,41.3782262802124
40,"(495, 350, 568, 422)",1,0.9998961687088013,15.256984208722677,8.727639,3.2617488,m,27.617487907409668,6.2385445,3.0944304,m,25.94430446624756
40,"(659, 192, 699, 233)",3,0.9922561049461365,19.34867044817593,3.6818945,3.4986262,m,29.986262321472168,2.9267724,3.519961,m,30.1996111869812
41,"(554, 196, 596, 237)",0,,20.889520049134106,1.1494918,4.881648,m,43.81648063659668,2.4473152,4.6378226,m,41.3782262802124
41,"(495, 354, 567, 426)",1,,21.816200998428048,7.123003,3.2240214,m,27.240214347839355,6.2385445,3.0944304,m,25.94430446624756
41,"(660, 194, 699, 233)",3,,21.628642226954867,-0.05289662,3.6942816,f,31.94281578063965,2.9267724,3.519961,m,30.1996111869812
42,"(554, 196, 596, 238)",0,0.9993666410446167,16.575841318357053,0.918411,5.5490193,m,50.490193367004395,2.4473152,4.6378226,m,41.3782262802124
42,"(493, 352, 568, 427)",1,0.9999179244041443,17.529138094806065,7.3367395,3.196774,m,26.967740058898926,6.2385445,3.0944304,m,25.94430446624756
42,"(659, 193, 700, 234)",3,0.9975529313087463,18.597096335154987,2.2820592,3.6353369,m,31.353368759155273,2.9267724,3.519961,m,30.1996111869812
43,"(553, 196, 595, 237)",0,,18.159392514663477,1.7709388,4.4502606,m,39.50260639190674,2.4473152,4.6378226,m,41.3782262802124
43,"(488, 352, 563, 428)",1,,21.014706399023872,7.5281086,3.027452,m,25.27451992034912,6.2385445,3.0944304,m,25.94430446624756
43,"(659, 194, 700, 234)",3,,22.75909564881949,3.3739886,3.4505181,m,29.505181312561035,2.9267724,3.519961,m,30.1996111869812
44,"(553, 196, 595, 238)",0,0.9996872544288635,19.91751963683761,-0.772209,4.264003,f,37.64002799987793,2.4473152,4.6378226,m,41.3782262802124
44,"(480, 354, 558, 432)",1,0.999888002872467,20.64679993990085,7.82975,3.1051884,m,26.051883697509766,6.2385445,3.0944304,m,25.94430446624756
44,"(661, 195, 700, 234)",3,0.9832199811935425,15.238219689807021,3.0416977,3.3540735,m,28.540735244750977,2.9267724,3.519961,m,30.1996111869812
45,"(551, 196, 594, 238)",0,,17.082634288553578,0.564976,4.844982,m,43.44982147216797,2.4473152,4.6378226,m,41.3782262802124
45,"(469, 352, 549, 433)",1,,17.73564687389473,7.6806936,3.1906393,m,26.906392574310303,6.2385445,3.0944304,m,25.94430446624756
45,"(661, 196, 700, 235)",3,,21.87490599445836,2.395793,3.3201842,m,28.201842308044434,2.9267724,3.519961,m,30.1996111869812
46,"(551, 195, 595, 239)",0,0.9999479055404663,19.829621588333225,2.3236964,6.0535316,m,55.535316467285156,2.4473152,4.6378226,m,41.3782262802124
46,"(462, 354, 538, 430)",1,0.9998838901519775,21.766460982596985,6.2039595,3.0987163,m,25.987162590026855,6.2385445,3.0944304,m,25.94430446624756
46,"(658, 195, 701, 237)",3,0.9986691474914551,19.386493778798563,1.1410604,3.078663,m,25.786631107330322,2.9267724,3.519961,m,30.1996111869812
47,"(548, 196, 591, 239)",0,,11.718717848104907,-1.0810282,4.1551666,f,36.551666259765625,2.4473152,4.6378226,m,41.3782262802124
47,"(447, 355, 522, 430)",1,,11.006287702514921,6.6869583,2.8335729,m,23.335728645324707,6.2385445,3.0944304,m,25.94430446624756
47,"(659, 196, 700, 237)",3,,17.104632084958798,4.3110094,3.485558,m,29.85558032989502,2.9267724,3.519961,m,30.1996111869812
48,"(547, 194, 592, 239)",0,0.9999708533287048,8.568349167628355,1.7064116,3.8081126,m,33.08112621307373,2.4473152,4.6378226,m,41.3782262802124
48,"(435, 358, 509, 432)",4,0.9998209476470947,,5.062374,2.8675613,m,23.675613403320312,5.1032515,3.0354705,m,25.35470485687256
49,"(541, 192, 587, 238)",0,,9.087535190630025,4.7309046,4.1185913,m,36.1859130859375,2.4473152,4.6378226,m,41.3782262802124
49,"(423, 362, 496, 436)",4,,12.342707947288277,5.144129,3.2033796,m,27.033796310424805,5.1032515,3.0354705,m,25.35470485687256
50,"(543, 193, 589, 239)",0,0.9999872446060181,8.236722450643418,3.0887222,4.5351486,m,40.35148620605469,2.4473152,4.6378226,m,41.3782262802124
50,"(410, 361, 490, 441)",5,0.9993830323219299,,7.7132645,3.2696824,m,27.696824073791504,7.08113,3.1278582,m,26.278581619262695
50,"(657, 197, 698, 238)",6,0.9964653849601746,,5.553175,3.4966464,m,29.966464042663574,4.0694427,3.7256494,m,32.25649356842041
51,"(539, 194, 586, 240)",0,,12.3344895583727,4.3973503,3.7594953,m,32.59495258331299,2.4473152,4.6378226,m,41.3782262802124
51,"(399, 365, 478, 445)",5,,15.427350393694942,8.466054,3.3880126,m,28.880126476287842,7.08113,3.1278582,m,26.278581619262695
51,"(657, 197, 698, 238)",6,,22.537746672705616,4.6797457,3.621658,m,31.216580867767334,4.0694427,3.7256494,m,32.25649356842041
52,"(540, 194, 587, 242)",0,0.9999820590019226,10.339298210354729,5.375331,4.992176,m,44.92176055908203,2.4473152,4.6378226,m,41.3782262802124
52,"(396, 370, 470, 445)",5,0.9999023675918579,19.09124071103069,9.263915,3.149381,m,26.49380922317505,7.08113,3.1278582,m,26.278581619262695
52,"(658, 198, 697, 237)",6,0.9836628437042236,16.56374465136204,2.9303076,3.6604176,m,31.604175567626953,4.0694427,3.7256494,m,32.25649356842041
53,"(538, 195, 585, 242)",0,,17.74936838915668,3.8126235,4.6570396,m,41.570396423339844,2.4473152,4.6378226,m,41.3782262802124
53,"(388, 374, 463, 449)",5,,17.34569960999617,8.675603,3.1851127,m,26.85112714767456,7.08113,3.1278582,m,26.278581619262695
53,"(657, 198, 696, 236)",6,,20.697412361884567,3.1145432,4.1238756,m,36.23875617980957,4.0694427,3.7256494,m,32.25649356842041
54,"(540, 196, 585, 241)",0,0.9999174475669861,14.804836401607973,5.5582457,5.6652594,m,51.6525936126709,2.4473152,4.6378226,m,41.3782262802124
54,"(385, 374, 459, 448)",5,0.9990953803062439,19.349348610813042,6.398123,2.9710784,m,24.71078395843506,7.08113,3.1278582,m,26.278581619262695
54,"(177, 207, 213, 243)",7,0.9940964579582214,,4.100131,5.4737344,m,49.73734378814697,2.9728208,5.12163,m,46.216301918029785
55,"(538, 196, 583, 241)",0,,16.464576829482294,7.3494368,5.5334506,m,50.334506034851074,2.4473152,4.6378226,m,41.3782262802124
55,"(384, 374, 457, 447)",5,,19.953391874943225,5.2556915,2.9435701,m,24.435701370239258,7.08113,3.1278582,m,26.278581619262695
55,"(173, 207, 209, 243)",7,,17.43134097530308,2.4633589,5.6501265,m,51.501264572143555,2.9728208,5.12163,m,46.216301918029785
56,"(539, 196, 584, 240)",0,0.9998496174812317,16.84986449354991,7.3313,5.4341817,m,49.341816902160645,2.4473152,4.6378226,m,41.3782262802124
56,"(383, 370, 459, 447)",5,0.9995445609092712,15.602027306939542,5.7798004,2.9921434,m,24.921433925628662,7.08113,3.1278582,m,26.278581619262695
56,"(172, 209, 207, 244)",7,0.9960206151008606,17.051801476963877,4.701375,5.4581437,m,49.58143711090088,2.9728208,5.12163,m,46.216301918029785
57,"(539, 196, 583, 240)",0,,17.456104958255228,5.2997456,4.7092757,m,42.09275722503662,2.4473152,4.6378226,m,41.3782262802124
57,"(387, 368, 463, 444)",5,,19.409316906626152,7.2780848,3.0764117,m,25.76411724090576,7.08113,3.1278582,m,26.278581619262695
57,"(171, 212, 207, 248)",7,,20.286009057378585,3.9632084,5.997796,m,54.97796058654785,2.9728208,5.12163,m,46.216301918029785
58,"(539, 196, 584, 241)",0,0.9960155487060547,21.55839305592416,3.7815115,4.966786,m,44.66785907745361,2.4473152,4.6378226,m,41.3782262802124
58,"(392, 369, 465, 442)",5,0.9999644160270691,13.678460565767233,6.071576,3.1239514,m,26.239514350891113,7.08113,3.1278582,m,26.278581619262695
58,"(169, 212, 209, 252)",7,0.9990916848182678,16.75356091055821,-0.70478266,4.582572,f,40.82571983337402,2.9728208,5.12163,m,46.216301918029785
59,"(538, 196, 583, 241)",0,,17.578555573443982,2.9001088,4.63371,m,41.33709907531738,2.4473152,4.6378226,m,41.3782262802124
59,"(399, 360, 478, 440)",5,,14.202768881421324,7.801326,3.0843012,m,25.84301233291626,7.08113,3.1278582,m,26.278581619262695
59,"(173, 216, 213, 256)",7,,16.48891927199266,4.2306843,4.463056,m,39.630560874938965,2.9728208,5.12163,m,46.216301918029785
60,"(539, 196, 584, 241)",0,0.9999191761016846,12.374260252776127,2.6173556,4.8345556,m,43.34555625915527,2.4473152,4.6378226,m,41.3782262802124
60,"(408, 360, 483, 435)",5,0.9994871020317078,15.543759340004211,6.6372547,3.009697,m,25.096969604492188,7.08113,3.1278582,m,26.278581619262695
60,"(176, 217, 216, 257)",7,0.9927769303321838,12.984316498406958,3.5793014,4.694111,m,41.94110870361328,2.9728208,5.12163,m,46.216301918029785
61,"(539, 196, 584, 241)",0,,24.0555063647534,0.7099695,4.2598877,m,37.598876953125,2.4473152,4.6378226,m,41.3782262802124
61,"(419, 355, 494, 430)",5,,16.52580455667413,5.6328707,3.3409562,m,28.40956211090088,7.08113,3.1278582,m,26.278581619262695
61,"(184, 220, 224, 260)",7,,15.86791413099122,1.4492893,4.6535025,m,41.535024642944336,2.9728208,5.12163,m,46.216301918029785
62,"(539, 195, 584, 240)",0,0.9918372631072998,22.406485154404702,2.0488868,4.472131,m,39.7213077545166,2.4473152,4.6378226,m,41.3782262802124
62,"(431, 354, 504, 427)",8,0.9999678134918213,,9.477927,3.3765097,m,28.76509666442871,9.061481,3.526002,m,30.260019302368164
62,"(191, 221, 231, 261)",9,0.9991592168807983,,2.6708124,4.2403955,m,37.40395545959473,3.7167544,4.686961,m,41.869611740112305
63,"(541, 195, 584, 239)",0,,19.288659417440474,2.9439266,4.454089,m,39.54089164733887,2.4473152,4.6378226,m,41.3782262802124
63,"(443, 351, 517, 425)",8,,18.348113442607385,9.202333,3.7453477,m,32.45347738265991,9.061481,3.526002,m,30.260019302368164
63,"(201, 222, 241, 262)",9,,10.76641040537913,4.7626963,5.133527,m,46.33526802062988,3.7167544,4.686961,m,41.869611740112305
64,"(539, 195, 583, 239)",0,0.9999290704727173,14.3790269352325,1.9203818,4.275985,m,37.75984764099121,2.4473152,4.6378226,m,41.3782262802124
64,"(450, 348, 527, 425)",8,0.999923825263977,20.522283547831343,10.373218,3.4441938,m,29.441938400268555,9.061481,3.526002,m,30.260019302368164
64,"(659, 197, 699, 236)",10,0.9979418516159058,,3.3867218,3.180352,m,26.80351972579956,2.9408202,3.0056562,m,25.056562423706055
64,"(209, 222, 247, 261)",11,0.9927564263343811,,2.214064,5.038681,m,45.386810302734375,2.6165104,4.5840893,m,40.84089279174805
65,"(540, 195, 584, 239)",0,,18.466454346144232,1.706857,3.9440255,m,34.4402551651001,2.4473152,4.6378226,m,41.3782262802124
65,"(463, 347, 540, 424)",8,,19.424121179436227,8.5439825,3.4561281,m,29.561281204223633,9.061481,3.526002,m,30.260019302368164
65,"(658, 197, 697, 236)",10,,18.823192001605683,3.0433965,2.9000964,m,24.000964164733887,2.9408202,3.0056562,m,25.056562423706055
65,"(217, 222, 256, 261)",11,,10.961568042819836,3.018957,4.129497,m,36.29497051239014,2.6165104,4.5840893,m,40.84089279174805
66,"(539, 195, 583, 238)",0,0.9998672008514404,16.50564513032422,0.60938597,4.807451,m,43.07450771331787,2.4473152,4.6378226,m,41.3782262802124
66,"(470, 350, 547, 426)",8,0.9996020793914795,17.767015784559906,9.041614,3.6753602,m,31.753602027893066,9.061481,3.526002,m,30.260019302368164
66,"(658, 196, 699, 238)",10,0.9980607628822327,17.760852437742823,3.136196,3.2341588,m,27.34158754348755,2.9408202,3.0056562,m,25.056562423706055
67,"(537, 195, 580, 238)",0,,14.924086666315926,2.6267922,5.025997,m,45.259971618652344,2.4473152,4.6378226,m,41.3782262802124
67,"(481, 351, 557, 427)",8,,20.021142258436132,9.868209,3.715712,m,32.15712070465088,9.061481,3.526002,m,30.260019302368164
67,"(656, 197, 697, 238)",10,,16.39551145958505,2.9233181,2.6431642,m,21.431641578674316,2.9408202,3.0056562,m,25.056562423706055
68,"(539, 197, 580, 237)",0,0.9996676445007324,16.609403866390345,4.130108,4.3556986,m,38.55698585510254,2.4473152,4.6378226,m,41.3782262802124
68,"(488, 350, 563, 425)",8,0.9998999834060669,15.686986258979584,9.382504,3.539318,m,30.39318084716797,9.061481,3.526002,m,30.260019302368164
68,"(658, 199, 696, 236)",10,0.9851024746894836,11.996895036646604,2.4982297,2.7093823,m,22.093822956085205,2.9408202,3.0056562,m,25.056562423706055
69,"(537, 197, 578, 237)",0,,14.557372240501595,5.105401,4.3553452,m,38.553452491760254,2.4473152,4.6378226,m,41.3782262802124
69,"(494, 349, 569, 424)",8,,23.47283078892729,9.534471,3.4871187,m,29.871187210083008,9.061481,3.526002,m,30.260019302368164
69,"(659, 200, 694, 236)",10,,16.562998399523384,2.6570585,3.366784,m,28.6678409576416,2.9408202,3.0056562,m,25.056562423706055
70,"(538, 197, 579, 238)",0,0.9996341466903687,16.48705397013382,4.2947445,4.9261227,m,44.261226654052734,2.4473152,4.6378226,m,41.3782262802124
70,"(497, 349, 571, 422)",8,0.9999193549156189,22.935350635225216,8.639517,3.5229192,m,30.229191780090332,9.061481,3.526002,m,30.260019302368164
71,"(536, 197, 578, 238)",0,,12.150563318292647,1.543352,5.1360598,m,46.36059761047363,2.4473152,4.6378226,m,41.3782262802124
71,"(499, 348, 573, 421)",8,,20.227640944702483,6.551036,3.297412,m,27.974119186401367,9.061481,3.526002,m,30.260019302368164
72,"(537, 196, 579, 239)",0,0.9998299479484558,10.486453242077758,3.8377972,4.378848,m,38.78848075866699,2.4473152,4.6378226,m,41.3782262802124
73,"(537, 197, 578, 238)",0,,19.857840068113685,2.2313454,4.4242315,m,39.2423152923584,2.4473152,4.6378226,m,41.3782262802124
74,"(536, 196, 579, 239)",0,0.9998847842216492,21.27011768777185,2.8785424,4.226117,m,37.26117134094238,2.4473152,4.6378226,m,41.3782262802124
75,"(539, 197, 580, 239)",0,,19.096459893092224,3.8688824,3.7373872,m,32.37387180328369,2.4473152,4.6378226,m,41.3782262802124
76,"(540, 196, 582, 239)",0,0.999855101108551,15.009108963310066,4.345336,4.103773,m,36.0377311706543,2.4473152,4.6378226,m,41.3782262802124
76,"(136, 222, 172, 258)",12,0.9925528168678284,,0.12025267,2.095632,m,15.956320762634277,-0.42173696,1.8555536,f,13.555536270141602
76,"(283, 221, 329, 267)",13,0.9895429015159607,,5.5583572,4.4770913,m,39.77091312408447,3.8100204,4.3435698,m,38.43569755554199
